,0,1,2,3,4,5,6,7,8
5325,CCCCOCCOCCOCCO,0.6855,206.151809184,0.8286,47.92,1.0,4.0,11.0,0.0
5326,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594,485.68344141999995,4.6182,17.07,0.0,1.0,0.0,0.0
5327,[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528,234.09803662,-1.4169999999999996,77.34,1.0,3.0,3.0,0.0
5328,OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611,204.02700259600002,-0.7944999999999998,110.13,2.0,5.0,4.0,0.0
5329,[Na+].[Na+].C[As]([O-])([O-])=O,0.3711,183.909354016,-8.285800000000002,63.19,0.0,3.0,0.0,0.0
5330,OC(=O)CF,1.1077,78.011707556,0.040500000000000036,37.3,1.0,1.0,1.0,0.0
5331,CC(O)C(N)C(O)=O,0.067,119.058243148,-1.2208999999999997,83.55000000000001,3.0,3.0,2.0,0.0
5332,O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236,150.01643791200001,-2.1226,115.06,4.0,4.0,3.0,0.0
5333,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525,225.038570324,0.9103200000000002,129.37,1.0,5.0,3.0,0.375
5334,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186,328.975182332,0.49530000000000046,118.69,2.0,5.0,1.0,0.3
5335,[nH]1c2ccccc2nc1c3cscn3,-3.6048,201.036068224,2.686400000000001,41.57,1.0,3.0,1.0,1.0
5336,O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601,285.946949716,2.1916,72.83,1.0,4.0,5.0,0.375
5337,OC(=O)c1cc(O)c(O)c(O)c1,-1.1552,170.021523292,0.5015999999999998,97.99000000000001,4.0,4.0,1.0,0.5
5338,CCOc1ccc(NC(N)=O)cc1,-2.173,180.089877624,1.5758999999999999,64.35,2.0,2.0,3.0,0.46153846153846156
5339,[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.0914,161.99049716800002,-8.725600000000002,80.25999999999999,0.0,4.0,3.0,0.0
5340,[K+].[C-]#N,1.0436,64.96678068,-2.8996299999999997,23.79,0.0,1.0,0.0,0.0
5341,CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433,286.132363888,1.4655999999999998,56.330000000000005,0.0,3.0,6.0,0.0
5342,NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832,304.101898852,-3.886999999999999,197.16999999999996,7.0,10.0,3.0,0.2857142857142857
5343,ClCCNC(=O)N(CCCl)N=O,-1.7285,213.007181888,1.157,61.77,1.0,3.0,5.0,0.0
5344,C1COC2(C1)CCCO2,-0.1078,128.083729624,1.3035,18.46,0.0,2.0,0.0,0.0
5345,c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627,276.093900384,6.2314000000000025,0.0,0.0,0.0,0.0,1.0
5346,[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277,267.104799416,5.627500000000004,15.79,1.0,0.0,0.0,1.0
5347,c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207,228.093900384,5.146200000000003,0.0,0.0,0.0,0.0,1.0
5348,c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806,302.109550448,6.793600000000004,0.0,0.0,0.0,0.0,1.0
5349,C1c2cccc3ccc4cccc1c4c23,-5.2379,190.07825032,3.8972000000000016,0.0,0.0,0.0,0.0,0.9333333333333333
5350,c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
5351,c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
5352,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
5353,N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081,299.076870416,6.201200000000003,12.03,1.0,2.0,0.0,0.9090909090909091
5354,N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786,299.076870416,6.201200000000003,12.03,1.0,2.0,0.0,0.9090909090909091
5355,N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957,249.061220352,5.048000000000002,12.03,1.0,2.0,0.0,0.8888888888888888
5356,N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727,249.061220352,5.048000000000003,12.03,1.0,2.0,0.0,0.8888888888888888
5357,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447,279.104799416,5.6944000000000035,12.89,0.0,1.0,0.0,1.0
5358,c1ccc2c(c1)cnc3ccccc23,-2.7763,179.073499288,3.388000000000001,12.89,0.0,1.0,0.0,1.0
5359,[nH]1nc2cncnc2n1,-0.2319,121.03884509599999,-0.25210000000000016,67.35,1.0,4.0,0.0,1.0
5360,C1CN2CCN1CC2,0.6033,112.10004838399999,-0.3824000000000001,6.48,0.0,2.0,0.0,0.0
5361,o1cccn1,0.3827,69.021463716,0.6746000000000001,26.03,0.0,2.0,0.0,1.0
5362,c1ccnnc1,1.0964,80.037448128,0.4765999999999999,25.78,0.0,2.0,0.0,1.0
5363,c1cncnc1,1.0964,80.037448128,0.4765999999999999,25.78,0.0,2.0,0.0,1.0
5364,C1CCCCCC1,-3.5149,98.109550448,2.7307000000000015,0.0,0.0,0.0,0.0,0.0
5365,CCO[P](=S)(OCC)Oc1cnccn1,-2.338,248.03844990599998,2.1529,53.47,0.0,6.0,6.0,0.4
5366,CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233,299.068937018,2.7426000000000013,65.07000000000001,0.0,5.0,7.0,0.0
5367,CCO[P](=S)(OCC)OCCSCC,-3.634,258.051323098,3.053600000000001,27.69,0.0,5.0,9.0,0.0
5368,C1OC1C2CO2,1.065,86.036779432,-0.21599999999999997,25.06,0.0,2.0,1.0,0.0
5369,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281,336.894917348,1.8716000000000002,83.55000000000001,3.0,3.0,3.0,0.4
5370,CC[S](=O)CCS[P](=O)(OC)OC,0.6086,246.01493759,1.8890999999999998,52.60000000000001,0.0,5.0,7.0,0.0
5371,NN,1.4942,32.037448128,-1.1812,52.04,2.0,2.0,0.0,0.0
5372,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-3.3187,645.3149113239998,0.6481000000000052,153.45000000000002,3.0,12.0,9.0,0.13043478260869565
5373,CCC(C)(OC(N)=O)C#C,-0.9456,141.078978592,0.8836000000000002,52.32,1.0,2.0,2.0,0.0
5374,[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984,209.954263808,-10.783999999999999,120.72,2.0,6.0,3.0,0.0
5375,FC(F)(F)C(Cl)Cl,-1.8623,151.940740052,2.3524000000000003,0.0,0.0,0.0,0.0,0.0
5376,CCO[P](=O)(OCC)O\C=C\Cl,-1.3316,214.016173174,2.8941000000000017,44.760000000000005,0.0,4.0,6.0,0.0
5377,CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.5057,260.016039756,1.57852,54.86,1.0,3.0,2.0,0.42857142857142855
5378,CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604,246.000389692,1.1884199999999998,54.86,1.0,3.0,1.0,0.46153846153846156
5379,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469,222.136827816,2.08764,41.57,1.0,3.0,2.0,0.375
5380,CCC(C)C(N)C(O)=O,-0.5033,131.094628656,0.44439999999999996,63.32,2.0,2.0,3.0,0.0
5381,OC(=O)c1cc(Cl)ccc1O,-1.237,171.9927217,1.7437999999999998,57.53,2.0,2.0,1.0,0.5454545454545454
5382,Fc1cccc2ccccc12,-3.4527,146.053178444,2.978900000000001,0.0,0.0,0.0,0.0,0.9090909090909091
5383,CC(=O)Nc1ccc(F)cc1C,-1.3593,167.07464216,2.0925199999999995,29.1,1.0,1.0,1.0,0.5
5384,CC(=O)Nc1ccc(C)cc1F,-1.7403,167.07464216,2.0925199999999995,29.1,1.0,1.0,1.0,0.5
5385,Fc1cc(F)c(F)cc1F,-2.3757,150.009262944,2.2430000000000003,0.0,0.0,0.0,0.0,0.6
5386,CCCC[C@H](N)C(O)=O,-1.0387,131.094628656,0.5884999999999998,63.32,2.0,2.0,4.0,0.0
5387,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-0.9473,354.09508215599993,-0.6459000000000004,164.75,6.0,8.0,4.0,0.24
5388,CC(C)CC(N)C(O)=O,-1.0456,131.094628656,0.44439999999999996,63.32,2.0,2.0,3.0,0.0
5389,C[P](F)(=O)OC1CCCCC1,-1.6875,180.071544538,3.1281000000000017,26.3,0.0,2.0,2.0,0.0
5390,Fc1ccccc1CCl,-2.541,144.014206092,2.5645000000000007,0.0,0.0,0.0,1.0,0.6666666666666666
5391,Fc1ccccc1Cl,-2.4157,129.998556028,2.4791000000000007,0.0,0.0,0.0,0.0,0.75
5392,Fc1ccc(I)cc1,-3.1257,221.934176348,2.430300000000001,0.0,0.0,0.0,0.0,0.75
5393,CCF,-1.3477,48.03752838,0.9758,0.0,0.0,0.0,0.0,0.0
5394,Cn1cncc1C[C@H](N)C(O)=O,0.0727,169.085126592,-0.6255000000000002,81.14000000000001,2.0,4.0,3.0,0.4166666666666667
5395,F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,-1.4438,250.00945411,5.553580000000002,28.15,0.0,1.0,0.0,0.4
5396,OCCF,1.1934,64.032443,-0.05180000000000007,20.23,1.0,1.0,1.0,0.0
5397,CC(C)N[P](F)(=O)NC(C)C,-0.3574,182.098427982,2.0599999999999996,41.13,2.0,1.0,4.0,0.0
5398,CC(O)C(F)(F)F,0.3094,114.02924944,0.9295,20.23,1.0,1.0,0.0,0.0
5399,FC(F)(F)C(F)(Cl)Cl,-3.0961,169.93131824,2.6496,0.0,0.0,0.0,0.0,0.0
5400,OC(=O)C(F)F,1.0176,96.002285744,0.3361,37.3,1.0,1.0,1.0,0.0
5401,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843,300.17254462799997,3.2664000000000017,51.21,0.0,3.0,0.0,0.0
5402,CCCc1cc(F)ccc1O,-1.887,154.079393192,2.483800000000001,20.23,1.0,1.0,2.0,0.5454545454545454
5403,NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,242.06511942,-0.10529999999999967,135.20000000000002,2.0,6.0,5.0,0.29411764705882354
5404,OC(=O)c1ccccc1C(F)(F)F,-1.5978,190.02416406,2.403600000000001,37.3,1.0,1.0,1.0,0.46153846153846156
5405,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576,312.208930136,3.8826000000000027,37.3,1.0,2.0,0.0,0.0
5406,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,376.29774513999996,5.507100000000006,57.53,2.0,2.0,4.0,0.0
5407,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484,274.193280072,3.4891000000000028,37.3,1.0,2.0,0.0,0.0
5408,C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,264.13615912,1.4703,63.6,1.0,4.0,0.0,0.0
5409,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,627.785300832,2.793100000000001,95.5,3.0,3.0,4.0,0.2857142857142857
5410,CC[C@H](C)[C@@H](N)C(O)=O,-0.7875,131.094628656,0.44439999999999996,63.32,2.0,2.0,3.0,0.0
5411,OC(=O)Cc1cc(O)ccc1O,0.7037,168.042258736,0.7248999999999999,77.76,3.0,3.0,2.0,0.5
5412,Nc1ncc2[nH]cnc2n1,-1.21,135.05449516,-0.06490000000000012,80.48,2.0,4.0,0.0,0.9
5413,OC1CCOC1,1.055,88.052429496,-0.23239999999999994,29.46,1.0,2.0,0.0,0.0
5414,OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809,185.012435828,1.4320999999999997,80.44,1.0,3.0,2.0,0.46153846153846156
5415,Fc1cccc(CCl)c1,-2.5436,144.014206092,2.5645000000000007,0.0,0.0,0.0,1.0,0.6666666666666666
5416,CCC[C@H]1CCCCN1,-0.8493,127.13609954399999,1.9286,12.03,1.0,1.0,2.0,0.0
5417,COCC(F)F,-0.2836,96.038671252,0.8979000000000001,9.23,0.0,1.0,2.0,0.0
5418,NC(N)=NC#N,-0.3087,84.04359612799999,-1.2591199999999998,88.19,2.0,2.0,0.0,0.0
5419,Nc1cccnc1,1.0263,94.053098192,0.6638000000000001,38.91,1.0,2.0,0.0,0.8571428571428571
5420,NC(=O)NCC(O)=O,-0.5809,118.037842052,-1.2607,92.42000000000002,3.0,2.0,2.0,0.0
5421,NC(=O)NCCC(O)=O,-0.8014,132.053492116,-0.8706,92.42000000000002,3.0,2.0,3.0,0.0
5422,CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319,154.135765196,2.1935000000000002,20.23,1.0,1.0,0.0,0.0
5423,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,-3.1825,152.120115132,2.401700000000001,17.07,0.0,1.0,0.0,0.0
5424,O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706,312.183778008,2.3127000000000004,44.730000000000004,2.0,4.0,2.0,0.2608695652173913
5425,CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269,354.2307282,3.7264000000000026,32.78,0.0,3.0,2.0,0.23076923076923078
5426,OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-1.9657,226.06299417999998,1.9875000000000003,57.53,2.0,2.0,1.0,0.7058823529411765
5427,CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-5.0097,339.21982916800005,4.275500000000004,29.54,0.0,3.0,8.0,0.48
5428,ClCC[S](=O)(=O)CCCl,-1.5031,189.962205856,0.8788,34.14,0.0,2.0,4.0,0.0
5429,CN=C(N)N,-1.6135,73.06399722399999,-1.1103999999999996,64.39999999999999,2.0,1.0,0.0,0.0
5430,Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805,255.013618528,1.1403,99.07000000000001,2.0,6.0,2.0,0.6875
5431,CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752,184.109944372,1.7124,54.37,1.0,2.0,3.0,0.0
5432,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.6402,392.29265976,4.477900000000004,77.76,3.0,3.0,4.0,0.0
5433,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.2795,268.14632988,3.7375000000000025,37.3,1.0,2.0,0.0,0.3
5434,Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994,300.06338810399996,1.3296,107.22,4.0,6.0,0.0,0.2727272727272727
5435,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495,465.30903809599994,2.564899999999999,127.09000000000002,5.0,5.0,6.0,0.0
5436,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174,414.13146766399996,2.4092000000000002,92.68,1.0,8.0,4.0,0.4
5437,[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462,350.129824288,0.44994000000000145,68.81,2.0,3.0,1.0,0.8
5438,C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613,254.109550448,5.244800000000003,0.0,0.0,0.0,0.0,0.9
5439,CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889,287.01381212,1.0391,175.79999999999998,0.0,8.0,5.0,0.3
5440,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,0.0119,346.12638228399993,-2.8014999999999985,149.07,6.0,9.0,4.0,0.0
5441,Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566,164.083729624,2.31006,37.3,1.0,1.0,1.0,0.5
5442,Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496,168.042258736,1.1044199999999997,77.76,3.0,3.0,1.0,0.5
5443,[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.2840000000000003,173.007270196,-2.0023,118.41,2.0,5.0,1.0,0.0
5444,C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905,246.125594436,2.419600000000001,43.370000000000005,0.0,3.0,0.0,0.0
5445,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.1577,290.2245802,3.959100000000003,37.3,1.0,2.0,0.0,0.0
5446,CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173,185.10519334,-0.0854000000000002,60.77,2.0,3.0,1.0,0.0
5447,CN1C(=O)N(C)c2nncnc2C1=O,-1.9849,193.059974464,-1.5777999999999999,82.66999999999999,0.0,7.0,0.0,0.7142857142857143
5448,COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087,244.109944372,3.3103000000000016,39.44,0.0,3.0,3.0,0.5555555555555556
5449,CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083,322.11648629599995,3.888100000000004,112.58000000000001,0.0,6.0,6.0,0.2608695652173913
5450,CC1CCC2C(C)C(=O)OCC12,-1.9249,168.115029752,1.8416000000000001,26.3,0.0,2.0,0.0,0.0
5451,O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2.106,202.07422756,0.8336000000000001,55.120000000000005,1.0,4.0,0.0,0.6666666666666666
5452,CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,0.6484,204.126263132,0.8972,25.240000000000002,0.0,3.0,0.0,0.4
5453,O=C1NC(=O)c2nccnc2N1,-2.1183,164.033425368,-0.9936000000000003,91.5,2.0,4.0,0.0,0.8333333333333334
5454,CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608,183.053157768,-0.17589999999999995,83.47,2.0,3.0,3.0,0.0
5455,O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739,164.068473484,-2.8054,101.15,5.0,5.0,0.0,0.0
5456,CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752,198.140850576,4.531640000000004,0.0,0.0,0.0,1.0,0.6666666666666666
5457,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418,446.14242627199985,-2.884799999999998,184.6,6.0,12.0,6.0,0.1935483870967742
5458,O=C1NC=Cc2ccccc12,-2.4842,145.052763844,1.5281,32.86,1.0,1.0,0.0,0.9090909090909091
5459,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585,240.078644244,3.4182200000000016,60.69,3.0,3.0,0.0,0.7777777777777778
5460,NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-5.1655,195.03923902,-2.1181000000000005,137.48999999999998,4.0,5.0,0.0,0.7142857142857143
5461,OC(=O)C(=C)c1ccccc1,-2.0568,148.052429496,1.7844,37.3,1.0,1.0,2.0,0.5454545454545454
5462,C[C@H](N)[C@@H](O)c1ccccc1,-0.8786,151.099714036,1.0672000000000001,46.25,2.0,2.0,2.0,0.5454545454545454
5463,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.4433,180.063388104,-3.2214000000000005,110.38000000000001,5.0,6.0,1.0,0.0
5464,OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2.5113,188.083729624,2.575000000000001,37.3,1.0,2.0,1.0,0.42857142857142855
5465,C1CC[C@H](NC1)c2cccnc2,0.7898,162.115698448,1.8961999999999999,24.92,1.0,2.0,1.0,0.5
5466,OCc1cc(O)ccc1O,0.8534,140.047344116,0.5900999999999998,60.69,3.0,3.0,1.0,0.6
5467,O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835,241.085126592,2.841400000000001,70.56,2.0,4.0,4.0,0.6666666666666666
5468,O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-3.6835,241.085126592,0.8950000000000001,71.09,2.0,4.0,3.0,0.3333333333333333
5469,C1Cc2ccccc2N1,-1.0427,119.073499288,1.6545999999999998,12.03,1.0,1.0,0.0,0.6666666666666666
5470,C\C=C(/C)C=O,-0.527,84.057514876,1.1515,17.07,0.0,1.0,1.0,0.0
5471,CC1OCCO1,0.8789,88.052429496,0.3792,18.46,0.0,2.0,0.0,0.0
5472,O=C1CC2CCC1C2,-1.7565,110.07316494,1.3755,17.07,0.0,1.0,0.0,0.0
5473,OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-1.3769999999999998,199.99570246800002,-0.5915999999999999,121.13,3.0,6.0,1.0,0.0
5474,COc1cc(ccc1O)C(C)=O,-1.5216,166.06299418,1.6034,46.53,1.0,3.0,2.0,0.5
5475,CCC[C@@H](N)C(O)=O,-0.0687,117.078978592,0.19839999999999997,63.32,2.0,2.0,3.0,0.0
5476,C\C(=C\C(O)=O)C(O)=O,0.7795,130.026608672,0.10189999999999999,74.6,2.0,2.0,2.0,0.0
5477,CC(C)c1ccc(C)c(O)c1,-2.0798,150.104465068,2.824020000000001,20.23,1.0,1.0,1.0,0.5454545454545454
5478,CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-1.922,247.157228912,2.762500000000001,38.33,1.0,3.0,2.0,0.3333333333333333
5479,OC(=O)C(=O)Nc1ccccc1,-1.3019,165.042593084,0.7096999999999998,66.39999999999999,2.0,2.0,1.0,0.5
5480,ClCCC(=O)NCc1ccccc1,-3.2959,197.060741684,1.9317,29.1,1.0,1.0,4.0,0.46153846153846156
5481,NC(=O)NC(=O)C=CC(O)=O,-1.9202,158.032756672,-1.1779000000000002,109.49000000000001,3.0,3.0,2.0,0.0
5482,CCOC(=S)SSC(=S)OCC,-4.9432,241.95636356,3.010600000000001,18.46,0.0,6.0,2.0,0.0
5483,C1COC1,1.236,58.041864812,0.40670000000000006,9.23,0.0,1.0,0.0,0.0
5484,C\C=C/C(O)=O,1.065,86.036779432,0.6471,37.3,1.0,1.0,1.0,0.0
5485,Nc1ccncc1,-0.0529,94.053098192,0.6638000000000001,38.91,1.0,2.0,0.0,0.8571428571428571
5486,Nc1ccccn1,0.9757,94.053098192,0.6638000000000001,38.91,1.0,2.0,0.0,0.8571428571428571
5487,C1CSCCS1,-1.6029,120.006742256,1.4664,0.0,0.0,2.0,0.0,0.0
5488,OC(=O)CCCCCCC(O)=O,-1.1673,174.089208928,1.4962000000000002,74.6,2.0,2.0,7.0,0.0
5489,ClCCSCCCl,-2.3666,157.972376616,2.1972000000000005,0.0,0.0,1.0,4.0,0.0
5490,OC(=O)\C=C/C=C\C(O)=O,-2.8516,142.026608672,0.2680000000000002,74.6,2.0,2.0,3.0,0.0
5491,IC#N,-0.6333,152.907547,0.9024800000000001,23.79,0.0,1.0,0.0,0.0
5492,CC(C)(C)Br,-2.3586,135.988762388,2.1798,0.0,0.0,0.0,0.0,0.0
5493,CC1(C)C2CCC1(C)C(O)C2,-2.3202,154.135765196,2.1935000000000002,20.23,1.0,1.0,0.0,0.0
5494,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111,460.28248899999994,3.7687000000000026,100.90000000000002,2.0,6.0,4.0,0.0
5495,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-2.3381,195.97161296000002,-1.2954999999999997,172.56,0.0,8.0,4.0,0.0
5496,CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35,-1.2994,398.22055744,1.2034999999999998,54.400000000000006,1.0,6.0,4.0,0.20689655172413793
5497,CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562,239.126991404,-0.012900000000000245,78.51,2.0,4.0,2.0,0.0
5498,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,-7.3166,414.31339520399996,5.713900000000006,38.69,1.0,3.0,0.0,0.0
5499,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.3962,504.1690349439998,-7.571399999999989,268.67999999999995,11.0,16.0,8.0,0.0
5500,CCCO[P](=O)(OCCC)OCCC,-1.5412,224.117745782,3.3743000000000025,44.760000000000005,0.0,4.0,9.0,0.0
5501,CC(C)=CCl,-1.9569,90.023627904,2.1489000000000003,0.0,0.0,0.0,0.0,0.0
5502,CC(=C)CO,0.4298,72.057514876,0.5548,20.23,1.0,1.0,1.0,0.0
5503,CCC(C)S,-1.8346,90.05032132,1.7147,0.0,1.0,1.0,1.0,0.0
5504,CC(=C)C(C)=C,-2.4014,82.07825032,2.1386000000000003,0.0,0.0,0.0,1.0,0.0
5505,CC(O)C(C)=O,1.055,88.052429496,-0.043800000000000006,37.3,1.0,2.0,1.0,0.0
5506,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959,302.2245802,5.206200000000004,37.3,1.0,1.0,2.0,0.0
5507,CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,-3.5932,306.21949481999997,2.9299000000000017,57.53,2.0,3.0,0.0,0.0
5508,CC(O)(C(O)=O)c1ccccc1,-0.8949,166.06299418,0.9787000000000001,57.53,2.0,2.0,2.0,0.5
5509,CC(C(O)=O)C(O)=O,0.7597,118.02660867200001,-0.20829999999999999,74.6,2.0,2.0,2.0,0.0
5510,CC(C)C(N)C(O)=O,-0.1971,117.078978592,0.05430000000000007,63.32,2.0,2.0,2.0,0.0
5511,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-4.5035,414.13146766399996,2.623900000000001,92.68,1.0,8.0,4.0,0.4
5512,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-3.8226,332.06847348400004,3.6658000000000026,75.99000000000001,2.0,5.0,0.0,0.72
